Yearterm,Subject,Crse,Sec,OnlineFCQ,BDContinEdCrse,Instructor,FormsRequested,FormsReturned,CourseOverallPctValid,CourseOverall,CourseOverall_SD,InstructorOverall,InstructorOverall_SD,HoursPerWkInclClass,PriorInterest,InstrEffective,Availability,Challenge,HowMuchLearned,InstrRespect,CrsTitle,R_Presnt,R_Fair,Workload,R_Divstu,R_Access,R_Learn,Campus,College,ASdiv,Level,Fcqdept,Instr_Group,I_Num,,,,
20157,ARTS,2433,002,,,"YAZZIE, MELANIE",16,7,100%,5.1,0.9,5.7,0.8,10-12,4.9,5.4,5.9,4.6,5.3,6.0,BEG ALTERNATIVE PRINTMAK,,,,,,,BD,AS,AH,LD,AAAH,TTT,1,,,,
20157,ARTS,2524,002,,,"SAXTON, RICHARD",7,4,100%,5.3,1.0,5.3,1.0,10-12,4.5,5.3,4.5,5.3,5.0,6.0,VISUAL THINKING,,,,,,,BD,AS,AH,LD,AAAH,TTT,1,,,,
20157,ARTS,3191,001,,,"CHONG, ALBERT",9,8,100%,4.1,1.2,4.3,1.4,7-9,5.5,4.4,5.0,3.3,3.1,5.4,PHOTOGRAPHY 3,,,,,,,BD,AS,AH,UD,AAAH,TTT,1,,,,
20157,ARTS,3202,001,,,"GREGORIO, ALVIN",14,13,100%,5.5,1.4,5.5,1.4,10-12,5.7,5.6,5.5,5.3,5.2,5.7,PAINTING ALT PROCESS/MAT,,,,,,,BD,AS,AH,UD,AAAH,TTT,1,,,,
20157,ARTS,4085,001,,,"DICKEY, KIM",15,15,100%,5.5,1.0,5.5,0.8,13-15,5.9,5.4,4.8,5.3,5.4,5.9,CERAMICS 4,,,,,,,BD,AS,AH,UD,AAAH,TTT,1,,,,
20157,ARTS,4095,001,,,"QUINN, JEANNE",13,13,100%,5.8,0.4,5.9,0.3,7-9,5.7,5.9,5.6,5.2,5.7,5.8,SPECIAL TOPICS: CERAMICS,,,,,,,BD,AS,AH,UD,AAAH,TTT,1,,,,
20157,ARTS,4171,001,,,"WALKER, MELANIE",8,6,100%,6.0,0.0,6.0,0.0,13-15,5.8,6.0,5.7,5.0,5.8,6.0,NEW DIRECTIONS PHOTGRPHY,,,,,,,BD,AS,AH,UD,AAAH,TTT,1,,,,
20157,ARTS,4196,001,,,"WALKER, MELANIE",11,10,100%,4.9,1.9,4.9,1.9,10-12,5.4,5.0,5.1,4.7,4.7,5.4,ADVANCED PHOTO-IMAGING,,,,,,,BD,AS,AH,UD,AAAH,TTT,1,,,,
20157,ARTS,4607,001,,,"RIVERA, GEORGE",16,15,100%,4.8,1.0,4.9,1.1,4-6,5.0,5.1,4.4,4.5,4.7,5.7,ART & SOCIAL CHANGE,,,,,,,BD,AS,AH,UD,AAAH,TTT,1,,,,
20157,ARTS,4717,803,,,"GREGORIO, ALVIN",2,2,100%,6.0,0.0,6.0,0.0,10-12,6.0,6.0,6.0,6.0,6.0,6.0,STUDIO CRITIQUE,,,,,,,BD,AS,AH,UD,AAAH,TTT,1,,,,
20157,ARTS,5075,001,,,"CHAMBERLIN, H SCOTT",14,13,100%,4.9,1.1,5.1,1.6,7-9,5.4,5.2,5.7,4.4,4.5,5.8,GRADUATE CERAMICS,,,,,,,BD,AS,AH,GR,AAAH,TTT,1,,,,
20157,ARTS,5117,001,,,"SWEETMAN, ALEX",13,10,100%,2.6,1.8,3.1,1.5,0-3,3.1,3.2,3.7,2.2,2.5,5.4,GRADUATE ART SEMINAR,,,,,,,BD,AS,AH,GR,AAAH,TTT,1,,,,
20157,ARTS,5202,001,OL,,"GREGORIO, ALVIN",10,6,100%,5.3,0.8,5.7,0.5,7-9,5.8,5.7,5.8,5.2,5.0,6.0,GRADUATE PAINTING,,,,,,,BD,AS,AH,GR,AAAH,TTT,1,,,,
20157,ARTS,5504,002,OL,,"SAXTON, RICHARD",6,6,100%,5.2,1.0,5.3,0.8,13-15,5.8,5.3,5.2,5.3,5.3,6.0,GRADUATE SCULPTURE,,,,,,,BD,AS,AH,GR,AAAH,TTT,1,,,,
20157,ASEN,2001,010,,,"DOOSTAN, ALIREZA",172,129,98%,5.1,0.7,5.6,0.7,10-12,4.1,5.1,5.6,5.0,5.2,5.9,"STAT, STRUCTURES & MATLS",,,,,,,BD,EN,,LD,ASEN,TTT,2,,,,
20157,ASEN,2002,010,,,"THAYER, JEFFREY",179,118,99%,5.3,0.7,5.6,0.6,10-12,4.6,5.3,5.4,5.1,5.5,5.9,THERMO & AERODYNAMICS,,,,,,,BD,EN,,LD,ASEN,TTT,1,,,,
20157,ASEN,2002,010,,,"FARNSWORTH, JOHN",179,117,99%,4.9,0.8,4.9,0.9,10-12,5.0,4.9,5.1,5.4,5.2,5.9,THERMO & AERODYNAMICS,,,,,,,BD,EN,,LD,ASEN,TTT,2,,,,
20157,ASEN,3111,010,,,"EVANS, JOHN",94,82,100%,5.2,0.8,5.7,0.5,10-12,4.8,5.4,5.7,5.5,5.3,6.0,AERODYNAMICS,,,,,,,BD,EN,,UD,ASEN,TTT,1,,,,
20157,ASEN,3111,010,,,"ARGROW, BRIAN",94,83,100%,4.7,1.1,4.4,1.4,10-12,4.8,4.5,4.6,5.2,4.9,5.5,AERODYNAMICS,,,,,,,BD,EN,,UD,ASEN,TTT,2,,,,
20157,ASEN,3112,010,,,"FELIPPA, CARLOS",91,51,100%,4.4,0.9,4.7,1.1,7-9,3.7,4.1,4.8,3.8,4.2,5.9,STRUCTURES,,,,,,,BD,EN,,UD,ASEN,TTT,1,,,,
20157,ASEN,3113,010,,,"LI, XINLIN",100,84,100%,4.0,1.2,3.8,1.4,10-12,4.1,3.7,4.7,4.5,4.3,5.6,THERMO & HEAT TRANSFER,,,,,,,BD,EN,,UD,ASEN,TTT,1,,,,
20157,ASEN,4013,001,,,"STARKEY, RYAN",74,67,98%,4.1,1.3,4.8,1.4,7-9,4.8,4.8,4.6,4.5,4.3,6.0,FOUNDATIONS OF PROPULSIO,,,,,,,BD,EN,,UD,ASEN,TTT,1,,,,
20157,ASEN,4018,010,,,"NABITY, JAMES",67,54,100%,5.2,0.9,5.3,1.0,16+,5.4,5.1,5.6,5.5,5.5,6.0,SENIOR PROJ 1:DESIGN SYN,,,,,,,BD,EN,,UD,ASEN,TTT,1,,,,
20157,ASEN,4018,011,,,"MARSHALL, ROBERT",16,16,100%,5.4,0.6,5.7,0.5,16+,5.4,5.4,5.7,5.6,5.7,6.0,SENIOR PROJ 1:DESIGN SYN,,,,,,,BD,EN,,UD,ASEN,TTT,4,,,,
20157,ASEN,4018,011,,,"STARKEY, RYAN",17,15,100%,5.1,0.9,5.3,1.3,16+,5.7,5.1,5.0,5.3,5.5,6.0,SENIOR PROJ 1:DESIGN SYN,,,,,,,BD,EN,,UD,ASEN,TTT,5,,,,
20157,ASEN,5007,001,OL,,"FELIPPA, CARLOS",32,20,100%,4.5,1.3,4.9,1.2,7-9,3.9,4.3,5.3,4.1,4.3,5.8,INTRO FINITE ELEMENTS,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5007,001B,OL,,"FELIPPA, CARLOS",6,2,100%,3.0,2.8,5.5,0.7,7-9,3.0,3.5,5.5,4.0,5.0,6.0,INTRO FINITE ELEMENTS,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5012,001,,,"MAUTE, KURT",42,39,100%,4.8,0.8,5.4,0.7,7-9,3.8,5.3,5.5,5.2,4.9,5.9,MECH OF AEROSPACE STRUCT,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5014,001,OL,,"AHMED, NISAR",40,30,100%,5.0,0.8,5.4,0.7,10-12,4.9,5.1,5.3,5.1,4.9,6.0,LINEAR CONTROL SYSTEMS,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5014,001B,OL,,"AHMED, NISAR",7,5,100%,5.0,1.2,5.6,0.9,10-12,4.2,4.8,5.4,5.2,5.2,6.0,LINEAR CONTROL SYSTEMS,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5018,012,OL,,"PALO, SCOTT",13,11,100%,5.3,0.9,5.3,1.5,13-15,5.4,5.2,5.1,5.5,5.4,5.9,GRADUATE PROJECTS I,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5018,013,OL,,"KANTHA, LAKSHMI",7,4,100%,5.3,1.5,4.0,1.4,16+,4.8,4.3,5.3,5.3,5.0,6.0,GRADUATE PROJECTS I,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5018,014,OL,,"NABITY, JAMES",7,6,100%,5.8,0.4,5.8,0.4,16+,4.8,5.8,5.7,5.3,5.2,6.0,GRADUATE PROJECTS I,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5018,016,OL,,"STARKEY, RYAN",13,8,100%,5.8,0.5,5.1,0.8,16+,6.0,5.0,4.3,5.1,5.9,6.0,GRADUATE PROJECTS I,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5018,017,OL,,"FREW, ERIC",9,6,100%,5.3,0.8,4.3,1.6,16+,5.3,4.2,4.8,5.3,5.2,5.7,GRADUATE PROJECTS I,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5018,018,OL,,"ARGROW, BRIAN",5,5,100%,5.2,1.1,5.4,0.9,16+,4.4,5.4,5.2,5.0,5.2,5.8,GRADUATE PROJECTS I,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5050,001,OL,,"NEREM, STEVEN",48,31,100%,4.5,1.3,4.0,1.5,10-12,5.4,4.2,4.1,4.5,4.4,5.5,SPACEFLIGHT DYNAMICS,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5050,001B,OL,,"NEREM, STEVEN",9,9,100%,4.7,1.3,4.1,1.6,10-12,4.7,4.1,4.0,5.1,4.7,5.8,SPACEFLIGHT DYNAMICS,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5051,001,,,"JANSEN, KENNETH",22,18,100%,4.8,0.7,5.0,1.0,10-12,5.0,4.6,4.9,5.6,4.8,5.9,FLUID MECHANICS,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5063,001,OL,,"KANTHA, LAKSHMI",17,11,100%,3.9,1.4,4.0,1.4,7-9,4.7,4.5,5.0,3.9,3.7,5.7,AIRCRAFT PROPULSION,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5063,001B,OL,,"KANTHA, LAKSHMI",2,2,100%,5.5,0.7,5.0,0.0,13-15,5.5,6.0,5.5,5.5,5.5,6.0,AIRCRAFT PROPULSION,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5090,001,OL,,"AXELRAD, PENINA",36,24,100%,5.0,0.9,5.5,0.8,7-9,4.6,5.3,5.6,4.5,4.8,6.0,INTRODUCTION TO GNSS,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5090,001B,OL,,"AXELRAD, PENINA",5,2,100%,6.0,0.0,5.5,0.7,10-12,5.0,6.0,5.5,4.5,5.5,6.0,INTRODUCTION TO GNSS,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5158,002,OL,,"KLAUS, DAVID",20,14,100%,5.4,0.8,5.8,0.6,7-9,5.2,5.6,5.3,4.5,5.2,6.0,SPACE HABITAT DESIGN,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5158,002B,OL,,"KLAUS, DAVID",6,3,100%,5.7,0.6,5.7,0.6,7-9,5.7,5.3,5.3,5.0,5.3,6.0,SPACE HABITAT DESIGN,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5227,002,OL,,"EMERY, WILLIAM",22,16,100%,2.5,1.3,2.2,1.2,7-9,3.8,2.3,4.3,3.4,2.1,5.7,AEROSPACE MATH 1,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5227,002B,OL,,"EMERY, WILLIAM",2,1,100%,2.0,,2.0,,16+,3.0,3.0,4.0,6.0,3.0,6.0,AEROSPACE MATH 1,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5307,007B,OL,,"EMERY, WILLIAM",2,2,100%,5.0,0.0,5.0,0.0,10-12,4.0,5.0,5.5,5.5,5.0,6.0,ENGR DATA ANALYSIS METHO,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5417,002,OL,,"BIRINGEN, SEDAT",16,14,93%,4.3,1.0,4.0,1.5,10-12,4.1,3.5,4.9,4.2,4.4,5.9,NUM METHODS IN ENGR & SC,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5417,002B,OL,,"BIRINGEN, SEDAT",3,0,,,,,,,,,,,,,NUM METHODS IN ENGR & SC,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5519,001,OL,,"BORN, GEORGE",20,9,100%,4.8,1.1,5.0,1.5,4-6,4.9,5.0,4.8,3.3,4.4,5.9,SPECIAL TOPICS,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5519,001B,OL,,"BORN, GEORGE",5,2,100%,5.0,1.4,6.0,0.0,10-12,3.5,5.5,4.5,4.0,4.5,6.0,SPECIAL TOPICS,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5519,002,OL,,"MARSHALL, ROBERT",21,19,100%,4.1,1.4,4.6,1.4,10-12,5.1,4.6,5.5,4.8,4.3,5.8,SPECIAL TOPICS,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,5519,002,OL,,"FRANCE, KEVIN",21,20,100%,4.3,1.4,4.8,1.4,10-12,5.1,4.5,5.3,4.8,4.3,5.8,SPECIAL TOPICS,,,,,,,BD,EN,,GR,ASEN,TTT,2,,,,
20157,ASEN,6010,001,OL,,"SCHAUB, HANSPETER",14,10,90%,5.6,0.7,5.9,0.3,10-12,5.5,5.6,5.6,5.7,5.7,6.0,ADV SPACECRAFT DYN & CON,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,6010,001B,OL,,"SCHAUB, HANSPETER",2,1,100%,5.0,,6.0,,10-12,5.0,6.0,6.0,5.0,5.0,6.0,ADV SPACECRAFT DYN & CON,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,6060,007B,OL,,"SCHEERES, DANIEL",3,3,100%,5.3,1.2,5.0,1.7,10-12,5.0,5.0,4.7,6.0,5.3,6.0,ADVANCED ASTRODYNAMICS,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,6091,001,OL,,"AKOS, DENNIS",14,9,100%,5.4,1.0,5.4,1.3,13-15,5.4,5.6,6.0,6.0,5.7,6.0,GNSS/GPS RX ARCHITECTURE,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,6519,001,,,"JANSEN, KENNETH",11,7,100%,5.0,0.8,5.3,0.5,7-9,5.1,5.1,5.6,5.4,5.0,6.0,SPECIAL TOPICS,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASEN,6519,007B,OL,,"CHU, XINZHAO",2,0,,,,,,,,,,,,,SPECIAL TOPICS,,,,,,,BD,EN,,GR,ASEN,TTT,1,,,,
20157,ASTR,1020,010,OL,,"HALVERSON, NILS",109,44,100%,4.6,1.1,4.7,1.1,7-9,4.4,4.5,5.2,4.6,4.5,5.8,INTRODUCTORY ASTRONOMY 2,,,,,,,BD,AS,NS,LD,APS,TTT,1,,,,
20157,ASTR,1030,010,OL,,"BRAIN, DAVID",116,62,100%,5.5,0.8,5.9,0.4,7-9,5.4,5.9,5.7,5.0,5.3,6.0,ACCEL INTRO ASTRONOMY 1,,,,,,,BD,AS,NS,LD,APS,TTT,1,,,,
20157,ASTR,1200,001,OL,,"TOOMRE, JURI",94,46,98%,4.7,1.3,5.0,1.1,7-9,4.0,4.8,4.9,4.7,4.8,5.9,STARS AND GALAXIES,,,,,,,BD,AS,NS,LD,APS,TTT,1,,,,
20157,ASTR,1200,002,OL,,"SHULL, J MICHAEL",95,37,97%,4.7,1.4,4.8,1.5,7-9,4.9,4.5,5.2,4.5,4.7,5.7,STARS AND GALAXIES,,,,,,,BD,AS,NS,LD,APS,TTT,1,,,,
20157,ASTR,2000,001,,,"STOCKE, JOHN",159,66,100%,4.8,1.1,4.9,1.2,4-6,4.3,4.6,4.9,4.3,4.8,5.7,ANCIENT ASTRONOMIES/WRLD,,,,,,,BD,AS,NS,LD,APS,TTT,1,,,,
20157,ASTR,2010,001,,,"COMERFORD, JULIA",39,21,100%,5.3,1.0,5.8,0.5,4-6,4.9,5.5,5.4,4.7,5.0,5.9,MODERN COSMOLOGY,,,,,,,BD,AS,NS,LD,APS,TTT,1,,,,
20157,ASTR,2020,001,OL,,"GREEN, JAMES",91,26,100%,5.2,0.8,5.3,0.9,4-6,4.8,5.2,5.2,4.2,5.3,5.8,SPACE ASTRONOMY,,,,,,,BD,AS,NS,LD,APS,TTT,1,,,,
20157,ASTR,2030,001,,,"BEGELMAN, MITCHELL",94,33,100%,5.2,1.0,5.3,1.0,4-6,5.0,5.2,5.5,5.0,5.2,6.0,BLACK HOLES,,,,,,,BD,AS,NS,LD,APS,TTT,1,,,,
20157,ASTR,2040,001,OL,,"GREEN, JAMES",129,45,100%,5.2,0.9,5.3,1.0,4-6,5.1,5.1,5.1,4.2,4.9,5.9,SRCH FOR LIFE IN THE UNI,,,,,,,BD,AS,NS,LD,APS,TTT,1,,,,
20157,ASTR,2600,001,OL,,"DARLING, JEREMIAH",19,13,100%,5.4,0.5,5.7,0.5,7-9,4.3,5.1,5.5,4.8,5.4,6.0,COMPUTATIONAL TECHNIQUES,,,,,,,BD,AS,NS,LD,APS,TTT,1,,,,
20157,ASTR,3510,010,OL,,"ELLINGSON, ERICA",19,9,100%,5.3,0.9,5.2,0.8,10-12,5.3,5.4,5.1,5.7,5.6,6.0,OBSERV/INSTRUMENT I,,,,,,,BD,AS,NS,UD,APS,TTT,1,,,,
20157,ASTR,3710,001,OL,,"SCHNEIDER, NICK",52,17,100%,5.1,0.7,5.5,0.7,7-9,4.8,5.5,5.6,5.0,5.1,5.9,FORM & DYN OF PLANET SYS,,,,,,,BD,AS,NS,UD,APS,TTT,1,,,,
20157,ASTR,3730,001,OL,,"CASH, WEBSTER",47,25,100%,3.7,1.5,3.0,1.6,4-6,5.7,3.3,4.1,4.0,3.5,5.9,ASTROPHY 1-STELLAR/INTER,,,,,,,BD,AS,NS,UD,APS,TTT,1,,,,
20157,ASTR,3750,001,OL,,"ESPOSITO, LARRY",46,28,100%,5.1,1.1,5.1,1.1,4-6,4.9,5.2,4.8,4.1,4.9,5.9,"PLANETS, MOONS AND RINGS",,,,,,,BD,AS,NS,UD,APS,TTT,1,,,,
20157,ASTR,3800,001,OL,,"RAST, MARK",21,10,100%,4.4,1.3,4.6,2.1,10-12,4.2,4.0,5.0,4.9,4.6,6.0,ASTRO DATA ANALYSIS,,,,,,,BD,AS,NS,UD,APS,TTT,1,,,,
20157,ASTR,5110,010,OL,,"DARLING, JEREMIAH",7,7,100%,5.3,0.5,5.9,0.4,10-12,4.3,5.1,5.6,4.7,4.9,6.0,ATOMIC AND MOLECULAR PRO,,,,,,,BD,AS,NS,GR,APS,TTT,1,,,,
20157,ASTR,5120,010,OL,,"ARMITAGE, PHILIP",7,5,80%,4.8,0.5,5.8,0.4,7-9,4.4,5.2,5.6,4.4,4.6,6.0,RADIATVE/DYNAMIC PROCESS,,,,,,,BD,AS,NS,GR,APS,TTT,1,,,,
20157,ASTR,5140,001,OL,,"ERGUN, ROBERT",14,9,100%,3.9,0.9,3.9,1.2,7-9,4.7,5.2,3.9,5.0,4.1,5.8,ASTRO/SPACE PLASMAS,,,,,,,BD,AS,NS,GR,APS,TTT,1,,,,
20157,ASTR,5540,001,OL,,"BROWN, BENJAMIN",9,9,100%,3.7,1.6,4.2,1.2,7-9,5.0,4.6,3.3,3.9,3.2,6.0,MATHEMATICAL METHODS,,,,,,,BD,AS,NS,GR,APS,TTT,1,,,,
20157,ASTR,5740,001,OL,,"BALLY, JOHN",5,4,100%,4.0,0.8,3.8,0.5,4-6,4.0,4.5,5.3,5.0,3.8,5.8,INTERSTELLAR ASTROPHYSIC,,,,,,,BD,AS,NS,GR,APS,TTT,1,,,,
20157,ASTR,5835,001,OL,,"ESPOSITO, LARRY",10,6,100%,4.5,0.5,4.7,0.5,0-3,3.2,4.0,4.8,4.2,4.2,5.8,SEMINAR IN PLANETARY SCI,,,,,,,BD,AS,NS,GR,APS,TTT,1,,,,
20157,ASTR,6000,001,OL,,"COMERFORD, JULIA",5,5,100%,5.0,0.7,5.2,0.8,0-3,4.0,5.2,5.8,4.0,4.4,5.8,SEMINAR IN ASTROPHYSICS,,,,,,,BD,AS,NS,GR,APS,TTT,1,,,,
20157,ATLS,4519,020,,,"SZAFIR, DANIEL",15,9,100%,5.6,0.5,5.8,0.4,4-6,5.4,5.7,5.9,4.8,5.7,5.9,ADVANCED SPECIAL TOPICS,,,,,,,BD,EN,,UD,ATLS,TTT,1,,,,
20157,ATLS,5519,001,OL,,"SWANSON, JOEL",10,8,100%,5.3,1.2,5.8,0.5,4-6,5.6,5.4,5.4,3.8,4.8,6.0,ADVANCED SPECIAL TOPICS,,,,,,,BD,EN,,GR,ATLS,TTT,1,,,,
20157,ATLS,7000,001,,,"GROSS, MARK",15,0,,,,,,,,,,,,,ATLAS SEMINAR,,,,,,,BD,EN,,GR,ATLS,TTT,1,,,,
20157,ATOC,1060,001,,,"KAY, JENNIFER",171,78,100%,4.7,1.1,5.1,1.1,4-6,3.9,4.8,5.3,3.7,4.5,5.9,OUR CHANGING ENVIRONMENT,,,,,,,BD,AS,NS,LD,ATOC,TTT,1,,,,
20157,ATOC,3600,001,OL,,"WEISS, JEFFREY",71,25,100%,5.1,1.1,5.3,1.1,4-6,5.2,5.2,5.3,4.2,4.5,5.9,PRINCIPLES OF CLIMATE,,,,,,,BD,AS,NS,UD,ATOC,TTT,1,,,,
20157,ATOC,4500,001,OL,,"KARNAUSKAS, K",21,11,100%,5.7,0.5,5.7,0.5,7-9,5.5,5.8,6.0,5.5,5.8,6.0,SP TPS/ATMOS & OCN SCI,,,,,,,BD,AS,NS,UD,ATOC,TTT,1,,,,
20157,ATOC,4500,002,,,"PILEWSKIE, PETER",13,13,100%,5.2,1.0,5.7,0.6,4-6,4.4,5.2,5.2,4.4,4.9,6.0,SP TPS/ATMOS & OCN SCI,,,,,,,BD,AS,NS,UD,ATOC,TTT,1,,,,
20157,ATOC,4550,001,OL,,"FRIEDRICH, KATJA",35,15,100%,5.3,0.7,5.1,0.8,4-6,5.5,5.2,5.4,4.1,4.7,5.9,MOUNTAIN METEOROLOGY,,,,,,,BD,AS,NS,UD,ATOC,TTT,1,,,,
20157,ATOC,4720,001,OL,,"CASSANO, JOHN",23,12,100%,5.3,0.8,5.4,0.8,7-9,4.3,5.3,5.4,5.4,5.2,5.9,INTRO ATMOSPHRC PHYSICS,,,,,,,BD,AS,NS,UD,ATOC,TTT,1,,,,
20157,ATOC,5050,001,OL,,"LUNDQUIST, JULIE",21,17,100%,4.8,1.2,5.1,0.9,10-12,4.3,5.0,5.6,4.4,4.3,6.0,INTRO ATMOSPHRC DYNAMICS,,,,,,,BD,AS,NS,GR,ATOC,TTT,1,,,,
20157,ATOC,5051,001,OL,,"HAN, WEIQING",12,10,100%,5.5,0.5,5.7,0.5,10-12,4.4,5.4,5.7,5.4,5.6,6.0,INTRO PHYSICAL OCEANOGRA,,,,,,,BD,AS,NS,GR,ATOC,TTT,1,,,,
20157,ATOC,5300,001,OL,,"LOVENDUSKI, NICOLE",6,6,100%,5.7,0.5,6.0,0.0,7-9,5.3,5.8,6.0,4.8,5.0,6.0,THE GLOBAL CARBON CYCLE,,,,,,,BD,AS,NS,GR,ATOC,TTT,1,,,,
20157,ATOC,6020,802,OL,,"FRIEDRICH, KATJA",4,2,100%,5.5,0.7,5.5,0.7,0-3,5.0,5.5,5.5,4.5,4.5,5.5,SEM IN ATMOSPHERICS & OC,,,,,,,BD,AS,NS,GR,ATOC,TTT,1,,,,
20157,ATOC,6020,805,OL,,"KARNAUSKAS, K",2,2,100%,6.0,0.0,6.0,0.0,0-3,5.5,6.0,6.0,5.0,6.0,6.0,SEM IN ATMOSPHERICS & OC,,,,,,,BD,AS,NS,GR,ATOC,TTT,1,,,,
20157,ATOC,6020,806,OL,,"KAY, JENNIFER",10,9,89%,5.4,1.1,5.6,1.1,0-3,5.4,5.5,5.6,3.8,4.8,6.0,SEM IN ATMOSPHERICS & OC,,,,,,,BD,AS,NS,GR,ATOC,TTT,1,,,,
20157,ATOC,6020,808,OL,,"LUNDQUIST, JULIE",2,2,100%,4.5,0.7,5.0,1.4,7-9,5.0,4.5,5.0,5.0,5.0,5.0,SEM IN ATMOSPHERICS & OC,,,,,,,BD,AS,NS,GR,ATOC,TTT,1,,,,
20157,ATOC,7500,001,OL,,"KARNAUSKAS, K",4,4,100%,5.8,0.5,5.8,0.5,4-6,5.5,5.8,5.5,4.3,5.0,5.8,SP TPS/ATMOS & OCN SCI,,,,,,,BD,AS,NS,GR,ATOC,TTT,1,,,,
20157,ATOC,7500,002,OL,,"TOON, OWEN",5,3,100%,5.3,1.2,5.3,0.6,4-6,5.3,5.0,6.0,4.7,5.3,6.0,SP TPS/ATMOS & OCN SCI,,,,,,,BD,AS,NS,GR,ATOC,TTT,1,,,,
20157,BCOR,2001,001,,,"JOHNSON, STEFANIE",34,23,100%,4.7,0.8,5.5,0.7,7-9,4.1,5.2,5.6,4.2,4.6,5.9,PRINCIPLES OF MKTG & MGM,,,,,,,BD,BU,,LD,BU,TTT,1,,,,
20157,BCOR,2001,002,,,"JOHNSON, STEFANIE",75,71,99%,4.9,1.1,5.4,0.8,4-6,4.1,5.1,5.6,4.0,4.6,5.9,PRINCIPLES OF MKTG & MGM,,,,,,,BD,BU,,LD,BU,TTT,1,,,,
20157,BCOR,2001,003,,,"JOHNSON, STEFANIE",76,60,100%,5.0,0.9,5.6,0.8,4-6,4.2,5.3,5.7,4.1,4.7,5.9,PRINCIPLES OF MKTG & MGM,,,,,,,BD,BU,,LD,BU,TTT,1,,,,
20157,BCOR,2001,004,,,"HEKMAN, DAVID",75,68,100%,5.1,0.9,5.6,0.6,4-6,4.2,5.3,5.4,4.2,4.9,5.9,PRINCIPLES OF MKTG & MGM,,,,,,,BD,BU,,LD,BU,TTT,2,,,,
20157,BCOR,2001,005,,,"HEKMAN, DAVID",75,59,98%,5.1,1.1,5.8,0.4,4-6,4.3,5.6,5.4,4.3,4.8,5.9,PRINCIPLES OF MKTG & MGM,,,,,,,BD,BU,,LD,BU,TTT,2,,,,
20157,BCOR,2001,006,,,"HEKMAN, DAVID",58,49,100%,5.2,0.9,5.6,0.6,7-9,4.2,5.4,5.5,4.4,4.8,5.8,PRINCIPLES OF MKTG & MGM,,,,,,,BD,BU,,LD,BU,TTT,2,,,,
20157,BCOR,2001,007,,,"HEKMAN, DAVID",14,10,100%,5.4,0.7,5.7,0.7,7-9,4.4,5.2,5.5,4.4,5.3,6.0,PRINCIPLES OF MKTG & MGM,,,,,,,BD,BU,,LD,BU,TTT,2,,,,
20157,BCOR,2001,008,,,"JOHNSON, STEFANIE",22,18,100%,5.1,1.1,5.8,0.4,7-9,4.2,5.7,5.7,3.9,5.0,5.9,PRINCIPLES OF MKTG & MGM,,,,,,,BD,BU,,LD,BU,TTT,1,,,,
