"Date","MP","Rolling_Avg_MP","Season","Player","Team","Position","Age","MPG","G"
"2019-11-05",0,22.47,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-11-06",27.9833333333333,20.3233333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-11-08",38.7,20.7933333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-11-10",37.5333333333333,20.8433333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-11-12",29.2166666666667,26.6866666666667,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-11-15",35.9666666666667,33.88,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-11-16",29.9,34.2633333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-11-18",29,32.3233333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-11-23",35.0166666666667,31.82,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-11-25",33,32.5766666666667,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-11-27",32.9,31.9633333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-11-29",41.9,34.3633333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-11-30",32.3166666666667,35.0266666666667,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-12-02",29.8333333333333,33.99,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-12-04",35.3333333333333,34.4566666666667,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-12-06",34.2666666666667,34.73,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-12-07",38.35,34.02,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-12-09",35.8333333333333,34.7233333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-12-11",34.8333333333333,35.7233333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-12-13",31.9833333333333,35.0533333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-12-15",34.0666666666667,35.0133333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-12-17",34.5666666666667,34.2566666666667,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-12-20",32.7333333333333,33.6366666666667,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-12-22",30.9666666666667,32.8633333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-12-23",40.5166666666667,34.57,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-12-27",31.15,33.9866666666667,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-12-28",31.1,33.2933333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2019-12-31",30.15,32.7766666666667,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-01-02",38.2666666666667,34.2366666666667,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-01-04",34.1666666666667,32.9666666666667,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-01-06",37.5833333333333,34.2533333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-01-08",37.35,35.5033333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-01-10",0,29.4733333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-01-13",32.0166666666667,28.2233333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-01-15",35.85,28.56,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-01-17",25.5833333333333,26.16,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-01-19",40.6833333333333,26.8266666666667,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-01-20",28.1333333333333,32.4533333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-01-22",33.7,32.79,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-01-24",36.5,32.92,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-01-26",41.05,36.0133333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-01-29",37.8833333333333,35.4533333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-02-01",34.7,36.7666666666667,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-02-03",36.5166666666667,37.33,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-02-05",37.9166666666667,37.6133333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-02-07",39.4,37.2833333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-02-08",33.6166666666667,36.43,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-02-10",37.7666666666667,37.0433333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-02-12",29.8166666666667,35.7033333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-02-21",37.15,35.55,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-02-23",31.0166666666667,33.8733333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-02-25",31.25,33.4,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-02-27",27.5833333333333,31.3633333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-02-29",41.9,33.78,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-03-02",35.4333333333333,33.4366666666667,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-03-04",36.7166666666667,34.5766666666667,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-03-06",36.3333333333333,35.5933333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-03-08",41.3333333333333,38.3433333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-03-10",41.4833333333333,38.26,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-08-01",0,31.1733333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-08-03",0,23.83,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-08-04",0,16.5633333333333,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-08-06",0,8.29666666666666,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-08-08",0,-2.8421709430404e-15,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-08-10",0,-2.8421709430404e-15,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-08-12",0,-2.8421709430404e-15,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-08-14",0,-2.8421709430404e-15,"2019-20","Domantas Sabonis","Indiana Pacers","PF",23,34.8,62
"2020-12-23",36.8,36.8,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2020-12-26",33.9333333333333,35.3666666666667,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2020-12-27",40.5833333333333,37.1055555555556,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2020-12-29",36.7333333333333,37.0125,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2020-12-31",37,37.01,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2021-01-02",39.1833333333333,37.4866666666667,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2021-01-04",35.0333333333333,37.7066666666667,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2021-01-06",38.1333333333333,37.2166666666667,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2021-01-09",41.4666666666667,38.1633333333333,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2021-01-11",39.5166666666667,38.6666666666667,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2021-01-12",36.6,38.15,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2021-01-14",38.45,38.8333333333333,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2021-01-17",34.2833333333333,38.0633333333333,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2021-01-20",40.7666666666667,37.9233333333333,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2021-01-22",44.9333333333333,39.0066666666667,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2021-01-24",40.0833333333333,39.7033333333333,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2021-01-25",10.8,34.1733333333333,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2021-01-27",37.1666666666667,34.75,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2021-01-29",37.75,34.1466666666667,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2021-01-31",36.9166666666667,32.5433333333333,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
"2021-02-02",35.0333333333333,31.5333333333333,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62
