"Date","MP","Rolling_Avg_MP","Season","Player","Team","Position","Age","MPG","G","Travel","Distance","Injury_Indicator","Injury_Severity","Injury_Notes","PG","SG","SF","PF","C","Is_2019_20","Is_2020_21","Is_2021_22","treatment","distance_average","Is_3rd_Game_in_4_Days","Is_4th_Game_in_5_Days","Is_5th_Game_in_7_Days","Season_Phase","Early_Treatment","Mid_Treatment","Late_Treatment","Total_Early_Treatment","Total_Mid_Treatment","Total_Late_Treatment","Rows_In_Phase","Total_Games","Frequency_Early","Frequency_Mid","Frequency_Late","Total_Treatment_Frequency"
2015-10-31,28.3,33.3333333333333,"2015-16","Brook Lopez","Brooklyn Nets","C",27,33.7,73,1,631,0,0,"",0,0,0,0,1,0,0,0,0,1107.5,1,0,0,"Early",0,0,0,0,0,0,5,14,0,0,0.5,0.142857142857143
2020-01-05,26.65,25.41,"2019-20","Bruce Brown Jr.","Detroit Pistons","PG",23,28.2,58,1,339,0,0,"",1,0,0,0,0,1,0,0,0,339,1,0,0,"Mid",0,0,0,0,0,0,2,10,0,0,0,0
2020-02-11,21.35,23,"2019-20","Bryn Forbes","San Antonio Spurs","SG",26,25.1,63,1,500,0,0,"",0,1,0,0,0,1,0,0,0,696,1,0,0,"Late",0,0,0,0,0,0,4,8,0,0,0,0
2018-11-10,25.95,33.3866666666667,"2018-19","Buddy Hield","Sacramento Kings","SG",26,31.9,82,0,0,0,0,"",0,1,0,0,0,0,0,0,0,0,1,0,0,"Early",0,0,0,0,0,0,6,14,0,0,0,0
2016-11-02,39.0333333333333,37.9666666666667,"2016-17","C.J. McCollum","Portland Trail Blazers","SG",25,35,80,1,1001,0,0,"",0,1,0,0,0,0,0,0,0,993.5,0,0,0,"Early",0,0,0,0,0,0,6,15,0,0,0,0
2014-11-05,38.6333333333333,32.6166666666667,"2014-15","Carmelo Anthony","New York Knicks","PF",30,35.7,40,1,488,0,0,"",0,0,0,1,0,0,0,0,0,244,1,0,0,"Early",0,0,0,0,0,0,6,11,0.166666666666667,0.4,-Inf,0.272727272727273
2015-04-01,26.8666666666667,21.54,"2014-15","Caron Butler","Detroit Pistons","SF",34,20.8,78,1,511,0,0,"",0,0,1,0,0,0,0,0,0,835,1,0,0,"Late",0,0,0,0,1,0,8,21,0,0.166666666666667,0,0.0476190476190476
2018-12-29,35.7,31.5933333333333,"2018-19","Cedi Osman","Cleveland Cavaliers","SF",23,32.2,76,1,607,0,0,"",0,0,1,0,0,0,0,0,0,738,1,0,0,"Mid",0,0,0,0,0,0,5,12,0,0,0,0
2014-11-12,38.2666666666667,32.9833333333333,"2014-15","Channing Frye","Orlando Magic","PF",31,24.9,75,1,346,0,0,"",0,0,0,1,0,0,0,0,0,346,1,0,0,"Early",0,0,0,0,0,0,7,15,0,0,0,0
2014-11-09,36.8333333333333,35.5266666666667,"2014-15","Chris Bosh","Miami Heat","PF",30,35.4,44,1,1108,0,0,"",0,0,0,1,0,0,0,0,0,880,0,0,0,"Early",0,0,0,0,0,0,7,11,0,0,-Inf,0
2014-11-20,32.95,35.8133333333333,"2014-15","Chris Paul","Los Angeles Clippers","PG",29,34.8,82,1,201,0,0,"",1,0,0,0,0,0,0,0,0,1205.5,1,0,0,"Early",0,0,0,0,0,0,7,20,0,0,0,0
2018-11-24,39.95,33.3466666666667,"2018-19","Clint Capela","Houston Rockets","C",24,33.6,67,1,96,0,0,"",0,0,0,0,1,0,0,0,0,601.5,1,0,0,"Early",0,0,0,0,0,0,5,10,0,0,0,0
2020-01-05,35.4666666666667,33.83,"2019-20","Collin Sexton","Cleveland Cavaliers","SG",21,33,65,0,0,0,0,"",0,1,0,0,0,1,0,0,0,0,1,0,0,"Mid",0,0,0,0,0,0,6,12,0,0,0,0
2014-04-09,32.3166666666667,29.9833333333333,"2013-14","Corey Brewer","Minnesota Timberwolves","SF",27,32.2,81,0,0,0,0,"",0,0,1,0,0,0,0,0,0,656,0,0,0,"Late",0,0,0,0,1,0,7,21,0,0.166666666666667,0,0.0476190476190476
2014-03-15,28.5166666666667,25.92,"2013-14","Courtney Lee","Memphis Grizzlies","SG",28,25,79,1,333,0,0,"",0,1,0,0,0,0,0,0,0,718,1,1,0,"Late",0,0,0,1,0,0,8,22,0.166666666666667,0,0,0.0454545454545455
2017-11-07,21.0666666666667,21.16,"2017-18","D'Angelo Russell","Brooklyn Nets","PG",21,25.7,48,1,587,0,0,"",1,0,0,0,0,0,0,0,0,476.5,0,0,0,"Early",0,0,0,1,0,0,3,9,0.333333333333333,0.5,0,0.222222222222222
2018-11-26,29.2166666666667,27.23,"2018-19","D.J. Augustin","Orlando Magic","PG",31,28,81,1,339,0,0,"",1,0,0,0,0,0,0,0,0,591,1,0,0,"Early",0,0,0,0,0,0,6,14,0,0.25,0,0.0714285714285714
2014-11-09,33.7333333333333,34.2833333333333,"2014-15","Damian Lillard","Portland Trail Blazers","PG",24,35.7,82,1,821,0,0,"",1,0,0,0,0,0,0,0,0,821,1,0,0,"Early",0,0,0,0,0,0,5,19,0,0,0,0
2022-12-18,20.9666666666667,18.5433333333333,"2022-23","Daniel Gafford","Washington Wizards","C",24,20.6,78,0,0,0,0,"",0,0,0,0,1,0,0,0,0,421.5,0,0,0,"Mid",0,0,0,0,0,0,5,16,0,0,0,0
2021-04-12,27.0833333333333,16.55,"2020-21","Daniel Theis","Chicago Bulls","PF",28,24.6,65,1,702,0,0,"",0,0,0,1,0,0,1,0,0,804,1,1,0,"Late",0,0,0,0,0,0,6,14,0,0,0,0
2015-04-04,0,23.61,"2014-15","Danilo Gallinari","Denver Nuggets","SG",26,24.2,59,0,0,0,0,"",0,1,0,0,0,0,0,0,1,1087,1,0,0,"Late",0,0,1,0,0,4,8,17,0,0,0.625,0.294117647058824
2014-11-06,25.4333333333333,28.1333333333333,"2014-15","Danny Green","San Antonio Spurs","SG",27,28.5,81,1,189,0,0,"",0,1,0,0,0,0,0,0,0,518,0,0,0,"Early",0,0,0,0,0,0,8,21,0,0.142857142857143,0,0.0476190476190476
2016-11-08,23.2166666666667,19.6633333333333,"2016-17","Dante Cunningham","New Orleans Pelicans","PF",29,25,66,1,77,0,0,"",0,0,0,1,0,0,0,0,0,1003,0,0,0,"Early",0,0,0,0,0,0,5,13,0,0,0,0
2017-11-30,34.7666666666667,30.3533333333333,"2017-18","Dario Saric","Philadelphia 76ers","SF",23,29.6,78,1,268,0,0,"",0,0,1,0,0,0,0,0,0,134,1,0,0,"Early",0,0,0,0,0,0,3,13,0,0,0,0
2021-11-20,33.5333333333333,28.6666666666667,"2021-22","Darius Bazley","Oklahoma City Thunder","PF",21,27.9,69,1,861,0,0,"",0,0,0,1,0,0,0,1,0,796,1,0,1,"Early",0,0,0,0,0,0,4,12,0,0,0,0
2021-02-24,35.3833333333333,34.94,"2020-21","Darius Garland","Cleveland Cavaliers","PG",21,33.1,54,0,0,0,0,"",1,0,0,0,0,0,1,0,0,0,1,0,0,"Mid",0,0,0,0,0,0,5,12,0,0,0.333333333333333,0.0833333333333333
2017-11-01,30.0166666666667,33.8466666666667,"2017-18","Darren Collison","Indiana Pacers","PG",30,29.2,69,1,262,0,0,"",1,0,0,0,0,0,0,0,0,131,1,0,0,"Early",0,0,0,0,0,0,6,13,0,0,0,0
2014-03-31,28.9666666666667,33.05,"2013-14","David West","Indiana Pacers","PF",33,30.9,80,1,262,0,0,"",0,0,0,1,0,0,0,0,0,282.5,1,0,0,"Late",0,0,0,0,0,0,5,20,0,0,0,0
2018-11-17,25.4833333333333,32.92,"2018-19","De'Aaron Fox","Sacramento Kings","PG",21,31.4,81,1,484,0,0,"",1,0,0,0,0,0,0,0,0,1116,0,0,0,"Early",0,0,0,0,0,0,6,14,0,0.25,0,0.0714285714285714
2022-01-15,30.3333333333333,4.87333333333333,"2021-22","De'Andre Hunter","Atlanta Hawks","SF",24,29.8,53,1,607,0,0,"",0,0,1,0,0,0,0,1,0,607,1,0,0,"Mid",0,0,0,1,0,0,3,12,0.333333333333333,0,0,0.0833333333333333
2020-02-03,34.2833333333333,34.97,"2019-20","Deandre Ayton","Phoenix Suns","C",21,32.5,38,1,740,0,0,"",0,0,0,0,1,1,0,0,0,1098.5,1,0,0,"Late",0,0,0,0,0,0,4,4,-Inf,-Inf,0,0
2014-11-20,31.0833333333333,36.7133333333333,"2014-15","DeAndre Jordan","Los Angeles Clippers","C",26,34.4,82,1,201,0,0,"",0,0,0,0,1,0,0,0,0,1205.5,1,0,0,"Early",0,0,0,0,0,0,7,20,0,0,0,0
2020-02-04,24.8166666666667,25.05,"2019-20","Dejounte Murray","San Antonio Spurs","PG",23,25.6,66,0,0,0,0,"",1,0,0,0,0,1,0,0,0,605,1,0,0,"Late",0,0,0,3,0,0,4,8,1,0,0,0.375
2014-11-05,39.7,35.1555555555556,"2014-15","DeMar DeRozan","Toronto Raptors","SG",25,35,60,1,432,0,0,"",0,1,0,0,0,0,0,0,0,834,1,1,0,"Early",0,0,0,0,0,0,3,14,0,0,0.125,0.0714285714285714
2014-11-03,25.4833333333333,31.125,"2014-15","DeMarcus Cousins","Sacramento Kings","C",24,34.1,59,1,843,0,0,"",0,0,0,0,1,0,0,0,0,597.5,1,0,0,"Early",0,0,0,0,0,0,2,14,0,0.25,0,0.142857142857143
2014-04-09,38.3,25.5,"2013-14","DeMarre Carroll","Atlanta Hawks","SF",27,32.1,73,0,0,0,0,"",0,0,1,0,0,0,0,0,0,213.5,1,0,0,"Late",0,0,0,0,1,0,8,18,0,0.25,0,0.0555555555555556
2014-04-16,0,27.1366666666667,"2013-14","Deron Williams","Brooklyn Nets","PG",29,32.2,64,0,0,0,0,"",1,0,0,0,0,0,0,0,1,0,1,0,0,"Late",0,0,1,0,0,1,7,16,0,0,0.142857142857143,0.0625
2014-03-31,21.5666666666667,32.8,"2013-14","Derrick Favors","Utah Jazz","C",22,30.2,73,1,864,0,0,"",0,0,0,0,1,0,0,0,0,720.5,1,0,0,"Late",0,0,0,0,0,0,5,18,0,0,0,0
2015-04-09,20.3666666666667,-1.4210854715202e-15,"2014-15","Derrick Rose","Chicago Bulls","PG",26,30,51,1,201,0,0,"",1,0,0,0,0,0,0,0,0,549,0,0,0,"Late",0,0,0,0,1,0,2,12,0,0.142857142857143,0,0.0833333333333333
2023-01-12,36.5833333333333,25.5633333333333,"2022-23","Derrick White","Boston Celtics","PG",28,28.3,82,1,190,0,0,"",1,0,0,0,0,0,0,0,0,95,1,0,0,"Mid",0,0,0,0,0,0,3,13,0,0,0,0
2023-01-09,29.0666666666667,16.54,"2022-23","Desmond Bane","Memphis Grizzlies","SG",24,31.7,58,0,0,0,0,"",0,1,0,0,0,0,0,0,0,341,0,0,0,"Mid",0,0,0,0,2,0,5,11,0,0.4,0.25,0.272727272727273
2016-12-29,37.9166666666667,32.72,"2016-17","Devin Booker","Phoenix Suns","SG",20,35,78,1,847,0,0,"",0,1,0,0,0,0,0,0,0,518,1,0,0,"Mid",0,0,0,1,0,0,4,14,0.2,0,0,0.0714285714285714
2022-11-26,37.8666666666667,26.4633333333333,"2022-23","Devin Vassell","San Antonio Spurs","SG",22,31,38,0,0,0,0,"",0,1,0,0,0,0,0,0,0,0,1,0,0,"Early",0,0,0,0,0,0,4,8,0,0,1,0.25
2021-03-18,22.2833333333333,11.4533333333333,"2020-21","Devonte' Graham","Charlotte Hornets","SG",25,30.2,55,1,843,0,0,"",0,1,0,0,0,0,1,0,0,1097.5,1,0,0,"Mid",0,0,0,0,0,0,2,13,0,0,0.2,0.0769230769230769
2019-01-09,27,14.9466666666667,"2018-19","Dewayne Dedmon","Atlanta Hawks","C",29,25.1,64,1,346,0,0,"",0,0,0,0,1,0,0,0,0,540.5,1,0,0,"Mid",0,0,0,0,0,0,2,9,0,0,0,0
2019-12-21,29.8666666666667,28.9,"2019-20","Dillon Brooks","Memphis Grizzlies","SG",24,28.9,73,1,630,0,0,"",0,1,0,0,0,1,0,0,0,790,1,0,0,"Mid",0,0,0,0,0,0,4,10,0,0,0,0
2014-12-03,0,27.0833333333333,"2014-15","Dirk Nowitzki","Dallas Mavericks","PF",36,29.6,77,0,0,0,0,"",0,0,0,1,0,0,0,0,1,667,0,0,0,"Early",1,0,0,2,0,0,6,17,0.333333333333333,0.333333333333333,0.2,0.294117647058824
2021-04-14,36.85,12.47,"2020-21","Domantas Sabonis","Indiana Pacers","PF",24,36,62,1,867,0,0,"",0,0,0,1,0,0,1,0,0,626.5,1,0,0,"Late",0,0,0,0,0,0,4,13,0,0,0.25,0.0769230769230769
2018-12-23,17.5666666666667,22.4233333333333,"2018-19","Dorian Finney-Smith","Dallas Mavericks","SF",25,24.5,81,1,537,0,0,"",0,0,1,0,0,0,0,0,0,438,1,0,0,"Mid",0,0,0,0,0,0,5,14,0,0,0,0
2014-12-14,48.0833333333333,34.2733333333333,"2014-15","Draymond Green","Golden State Warriors","PF",24,31.5,79,1,445,0,0,"",0,0,0,1,0,0,0,0,0,964.5,0,0,0,"Early",0,0,0,0,0,0,6,18,0,0,0,0
2021-04-14,24.1666666666667,28.0066666666667,"2020-21","Duncan Robinson","Miami Heat","SF",26,31.4,72,1,587,0,0,"",0,0,1,0,0,0,1,0,0,794,1,0,0,"Late",0,0,0,0,0,0,6,13,0,0,0,0
2015-04-13,0,17.8266666666667,"2014-15","Dwight Howard","Houston Rockets","C",29,29.8,41,0,0,0,0,"",0,0,0,0,1,0,0,0,1,0,1,0,0,"Late",0,0,1,0,0,1,1,9,0,0,1,0.111111111111111
2014-11-09,35.6,31.94,"2014-15","Dwyane Wade","Miami Heat","SG",33,31.8,62,1,1108,0,0,"",0,1,0,0,0,0,0,0,0,880,0,0,0,"Early",0,0,0,0,0,0,6,13,0,0,0.5,0.153846153846154
2018-12-03,20.0166666666667,28.7566666666667,"2018-19","E'Twaun Moore","New Orleans Pelicans","SG",29,27.6,53,1,637,0,0,"",0,1,0,0,0,0,0,0,1,637,1,0,0,"Early",1,0,0,1,0,0,5,9,0.2,0.5,1,0.444444444444444
2015-11-14,38.2166666666667,28.63,"2015-16","Elfrid Payton","Orlando Magic","PG",21,29.4,73,1,762,0,0,"",1,0,0,0,0,0,0,0,0,381,1,0,0,"Early",0,0,0,0,0,0,4,16,0,0,0,0
2018-11-21,19.5,21.3966666666667,"2018-19","Emmanuel Mudiay","New York Knicks","PG",22,27.2,59,1,190,0,0,"",1,0,0,0,0,0,0,0,0,565.5,1,0,0,"Early",0,0,0,0,0,0,4,10,0,0,0,0
2018-11-11,30.0333333333333,27.3366666666667,"2018-19","Eric Bledsoe","Milwaukee Bucks","PG",29,29.1,78,1,843,0,0,"",1,0,0,0,0,0,0,0,0,591,1,0,0,"Early",0,0,0,0,0,0,4,12,0,0,0.2,0.0833333333333333
2014-11-04,28.2833333333333,32.875,"2014-15","Eric Gordon","New Orleans Pelicans","SG",26,33.1,61,1,348,0,0,"",0,1,0,0,0,0,0,0,0,348,1,0,0,"Early",0,0,0,0,0,0,3,14,0,0,0,0
2016-10-29,37.7166666666667,39.3833333333333,"2016-17","Evan Fournier","Orlando Magic","SG",24,32.9,68,1,96,0,0,"",0,1,0,0,0,0,0,0,0,530,1,0,0,"Early",0,0,0,0,0,0,6,11,0,0,0,0
2022-12-10,36.8333333333333,32.68,"2022-23","Evan Mobley","Cleveland Cavaliers","PF",21,34.4,79,0,0,0,0,"",0,0,0,1,0,0,0,0,0,0,0,0,0,"Early",0,0,0,0,0,0,5,12,0,0,0,0
2015-11-16,18.0666666666667,27.34,"2015-16","Evan Turner","Boston Celtics","SF",27,28,81,1,413,0,0,"",0,0,1,0,0,0,0,0,0,954,1,0,1,"Early",0,0,0,0,0,0,6,19,0,0,0,0
2014-04-12,0,21.85,"2013-14","Francisco Garcia","Houston Rockets","SF",32,19.7,55,0,0,0,0,"",0,0,1,0,0,0,0,0,1,692,1,1,1,"Late",0,0,1,0,0,1,3,14,0,0,0.333333333333333,0.0714285714285714
2022-12-03,22.4833333333333,31.2333333333333,"2022-23","Franz Wagner","Orlando Magic","SF",21,32.6,80,1,190,0,0,"",0,0,1,0,0,0,0,0,0,543.5,1,0,1,"Early",0,0,0,0,0,0,4,12,0,0,0.333333333333333,0.0833333333333333
2021-03-29,32.8833333333333,38.5,"2020-21","Fred VanVleet","Toronto Raptors","SG",26,36.5,52,1,997,0,0,"",0,1,0,0,0,0,1,0,0,498.5,1,0,0,"Mid",0,0,0,0,0,0,5,10,0,0,0.5,0.1
2016-04-11,23.8833333333333,21.6766666666667,"2015-16","Garrett Temple","Washington Wizards","SG",29,24.4,80,1,204,0,0,"",0,1,0,0,0,0,0,0,0,301.5,1,0,0,"Late",0,0,0,1,0,0,7,19,0.142857142857143,0,0,0.0526315789473684
2021-11-11,36.1,34.7166666666667,"2021-22","Gary Trent Jr.","Toronto Raptors","SG",23,35,70,1,268,0,0,"",0,1,0,0,0,0,0,1,0,350,0,0,0,"Early",0,0,0,0,0,0,4,15,0,0,0,0
2014-03-31,36.6166666666667,37.7866666666667,"2013-14","George Hill","Indiana Pacers","PG",27,32,76,1,262,0,0,"",1,0,0,0,0,0,0,0,0,282.5,1,0,0,"Late",0,0,0,0,0,0,4,18,0,0,0,0
2014-03-17,29.4166666666667,10.3066666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77,1,664,0,0,"",0,1,0,0,0,0,0,0,0,664,1,0,0,"Late",0,0,0,0,0,0,5,20,0,0,0,0
2015-04-04,27.8833333333333,35.63,"2014-15","Giannis Antetokounmpo","Milwaukee Bucks","SF",20,31.4,81,1,861,1,6,"undisclosed (DTD)",0,0,1,0,0,0,0,0,0,861,1,0,0,"Late",0,0,0,0,0,0,7,21,0,0,0,0
2015-12-14,34.6833333333333,31.3766666666667,"2015-16","Goran Dragic","Miami Heat","PG",29,32.8,72,1,607,0,0,"",1,0,0,0,0,0,0,0,0,817,1,0,0,"Early",0,0,0,0,0,0,2,15,0,0,0,0
2014-03-31,39.3666666666667,39.7733333333333,"2013-14","Gordon Hayward","Utah Jazz","SG",23,36.4,77,1,864,0,0,"",0,1,0,0,0,0,0,0,0,720.5,1,0,0,"Late",0,0,0,0,0,0,6,20,0,0,0,0
2015-11-10,17.9833333333333,20.6533333333333,"2015-16","Gorgui Dieng","Minnesota Timberwolves","PF",26,27.1,82,1,906,0,0,"",0,0,0,1,0,0,0,0,0,746,1,0,0,"Early",0,0,0,0,0,0,4,14,0,0,0,0
2021-12-02,32.2833333333333,25.25,"2021-22","Grayson Allen","Milwaukee Bucks","SG",26,27.3,66,1,434,1,4,"placed on IL with illness",0,1,0,0,0,0,0,1,0,340,0,0,0,"Early",0,0,0,0,0,0,4,9,0,0,0.75,0.333333333333333
2014-04-09,32.7333333333333,31.95,"2013-14","Greg Monroe","Detroit Pistons","PF",23,32.8,82,1,554,0,0,"",0,0,0,1,0,0,0,0,0,577,0,0,0,"Late",0,0,0,0,0,0,6,20,0,0,0,0
2015-10-31,32.2333333333333,32.7,"2015-16","Harrison Barnes","Golden State Warriors","SF",23,30.9,66,1,328,0,0,"",0,0,1,0,0,0,0,0,0,985.5,0,0,0,"Early",0,0,0,0,0,0,4,16,0,0,0,0
2015-03-30,24.75,1.52,"2014-15","Henry Sims","Philadelphia 76ers","PF",24,19.2,73,1,358,0,0,"",0,0,0,1,0,0,0,0,0,358,0,0,0,"Late",0,0,0,0,0,0,4,18,0,0,0,0
2014-04-12,27.1833333333333,27.7333333333333,"2013-14","Hollis Thompson","Philadelphia 76ers","PF",22,22.6,77,1,519,0,0,"",0,0,0,1,0,0,0,0,0,668.5,1,0,0,"Late",0,0,0,1,0,0,5,19,0.166666666666667,0,0,0.0526315789473684
2019-12-06,0,0,"2019-20","Ian Mahinmi","Washington Wizards","C",33,21.3,38,0,0,0,0,"",0,0,0,0,1,1,0,0,1,0,1,0,0,"Early",1,0,0,1,0,0,1,6,1,0,0,0.166666666666667
2014-11-05,36.4166666666667,25.0611111111111,"2014-15","Iman Shumpert","Cleveland Cavaliers","SG",24,24.9,62,1,488,0,0,"",0,1,0,0,0,0,0,0,0,244,1,0,0,"Early",0,0,0,0,0,0,6,15,0,0,0,0
2021-11-13,17.8333333333333,5.60333333333333,"2021-22","Isaac Okoro","Cleveland Cavaliers","SG",21,29.6,67,0,0,0,0,"",0,1,0,0,0,0,0,1,0,0,1,0,0,"Early",0,0,0,0,0,0,4,13,0,0,0,0
2016-11-05,13.85,15.55,"2016-17","Isaiah Canaan","Chicago Bulls","PG",25,15.2,39,1,163,0,0,"",1,0,0,0,0,0,0,0,0,508.5,1,0,0,"Early",0,0,0,0,0,0,5,6,0,0,-Inf,0
2022-12-07,29.5833333333333,17.92,"2022-23","Isaiah Stewart II","Detroit Pistons","C",21,28.3,50,1,663,0,0,"",0,0,0,0,1,0,0,0,0,911,1,0,0,"Early",0,0,0,0,0,0,5,8,0,0,-Inf,0
2015-11-11,29.8666666666667,29.2733333333333,"2015-16","Isaiah Thomas","Boston Celtics","PG",26,32.2,82,1,861,0,0,"",1,0,0,0,0,0,0,0,0,861,0,0,0,"Early",0,0,0,0,0,0,6,19,0,0,0,0
2017-11-04,19.65,19.1633333333333,"2017-18","Ish Smith","Detroit Pistons","PG",29,24.9,82,0,0,0,0,"",1,0,0,0,0,0,0,0,0,992,0,0,0,"Early",0,0,0,0,0,0,5,14,0,0,0,0
2019-12-22,18.25,16.8766666666667,"2019-20","Ivica Zubac","Los Angeles Clippers","C",22,18.4,72,1,420,0,0,"",0,0,0,0,1,1,0,0,0,815,1,0,0,"Mid",0,0,0,0,0,0,4,10,0,0,0,0
2014-11-20,23.4,30.9933333333333,"2014-15","J.J. Redick","Los Angeles Clippers","SG",30,30.9,78,1,201,0,0,"",0,1,0,0,0,0,0,0,0,1205.5,1,0,0,"Early",0,0,0,0,0,0,7,18,0,0,0,0
2016-10-29,28.3666666666667,25.2333333333333,"2016-17","J.R. Smith","Cleveland Cavaliers","SG",31,29,41,1,190,0,0,"",0,1,0,0,0,0,0,0,0,190,0,0,0,"Early",0,0,0,0,0,0,3,9,0,-Inf,0,0
2021-04-12,36.35,31.1466666666667,"2020-21","Ja Morant","Memphis Grizzlies","PG",21,32.6,63,0,0,0,0,"",1,0,0,0,0,0,1,0,0,477.5,1,0,1,"Late",0,0,0,0,0,0,8,15,0,0,0.125,0.0666666666666667
2016-04-11,36.55,38.2233333333333,"2015-16","Jabari Parker","Milwaukee Bucks","PF",20,31.7,76,1,871,0,0,"",0,0,0,1,0,0,0,0,0,569.5,1,0,0,"Late",0,0,0,1,0,0,6,19,0.166666666666667,0,0,0.0526315789473684
2016-10-27,35.4333333333333,27.9933333333333,"2016-17","Jae Crowder","Boston Celtics","SF",26,32.4,72,1,854,0,0,"",0,0,1,0,0,0,0,0,0,427,0,0,0,"Early",0,0,0,0,0,0,2,13,0,0,0,0
2015-03-30,25.3833333333333,17.8166666666667,"2014-15","JaKarr Sampson","Philadelphia 76ers","PG",21,15.3,74,1,358,0,0,"",1,0,0,0,0,0,0,0,0,358,1,0,1,"Late",0,0,0,1,0,0,7,20,0.25,0,0,0.05
2021-12-20,29.55,27.78,"2021-22","Jakob Poeltl","San Antonio Spurs","C",26,29,68,1,352,0,0,"",0,0,0,0,1,0,0,1,0,441,1,0,0,"Mid",0,0,0,0,0,0,7,13,0,0.142857142857143,0.666666666666667,0.230769230769231
2022-01-03,33.7833333333333,34.9333333333333,"2021-22","Jalen Brunson","Dallas Mavericks","SG",25,31.9,79,1,190,0,0,"",0,1,0,0,0,0,0,1,0,763,1,0,0,"Mid",0,0,0,0,0,0,5,12,0,0,0,0
2017-11-20,24.1166666666667,30.0566666666667,"2017-18","Jamal Murray","Denver Nuggets","PG",20,31.7,81,1,352,0,0,"",1,0,0,0,0,0,0,0,0,597.5,1,0,0,"Early",0,0,0,0,0,0,3,14,0,0.142857142857143,0,0.0714285714285714
2021-01-16,14.1666666666667,14.4,"2020-21","James Ennis","Orlando Magic","SF",30,24,41,1,190,0,0,"",0,0,1,0,0,0,1,0,0,654,0,0,0,"Early",0,0,0,0,0,0,4,8,0,0,0,0
2014-04-12,43.3666666666667,36.68,"2013-14","James Harden","Houston Rockets","SG",24,38,73,1,1056,0,0,"",0,1,0,0,0,0,0,0,0,874,1,1,1,"Late",0,0,0,1,0,0,7,18,0.166666666666667,0,0,0.0555555555555556
2017-11-01,39.6,34.5666666666667,"2017-18","James Johnson","Miami Heat","PF",30,26.6,73,0,0,1,2,"tendinitis in right knee (DTD)",0,0,0,1,0,0,0,0,0,0,1,0,0,"Early",0,0,0,0,0,0,4,15,0,0,0,0
2016-04-11,22.0833333333333,13.6266666666667,"2015-16","Jared Dudley","Washington Wizards","SF",30,25.9,81,1,204,0,0,"",0,0,1,0,0,0,0,0,0,301.5,1,0,0,"Late",0,0,0,0,0,0,7,19,0,0,0,0
2020-01-29,19.3333333333333,28.0466666666667,"2019-20","Jaren Jackson, Jr.","Memphis Grizzlies","SF",20,28.5,57,1,955,0,0,"",0,0,1,0,0,1,0,0,0,477.5,1,0,0,"Late",0,0,0,0,0,0,2,8,0,0,0,0
2020-01-26,31.6,29.0833333333333,"2019-20","Jarrett Allen","Brooklyn Nets","C",21,26.5,70,1,488,0,0,"",0,0,0,0,1,1,0,0,0,488,1,0,0,"Late",0,0,0,0,0,0,4,9,0,0,0,0
2014-04-12,33.4,27.5366666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80,1,340,0,0,"",0,1,0,0,0,0,0,0,0,340,1,0,0,"Late",0,0,0,0,0,0,8,19,0,0,0,0
2015-03-28,17.8166666666667,22.9133333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82,1,718,0,0,"",0,0,0,0,1,0,0,0,0,359,1,0,1,"Late",0,0,0,0,0,0,8,21,0,0,0,0
2016-04-11,23.2666666666667,15.17,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72,1,1056,0,0,"",1,0,0,0,0,0,0,0,0,528,0,0,0,"Late",0,0,0,1,1,0,6,17,0.142857142857143,0.25,0,0.117647058823529
2014-11-03,23.2,22.0666666666667,"2014-15","Jason Thompson","Sacramento Kings","PF",28,24.6,81,1,843,0,0,"",0,0,0,1,0,0,0,0,0,597.5,1,0,0,"Early",0,0,0,0,0,0,4,17,0,0,0,0
2020-02-01,15.1166666666667,10.63,"2019-20","JaVale McGee","Los Angeles Lakers","C",32,16.6,68,1,352,0,0,"",0,0,0,0,1,1,0,0,0,1375,0,0,0,"Late",0,0,0,0,0,0,2,7,0,0,0,0
2020-01-09,33.7833333333333,28,"2019-20","Jaylen Brown","Boston Celtics","SG",23,33.9,57,1,268,0,0,"",0,1,0,0,0,1,0,0,0,331,1,0,1,"Mid",0,0,0,0,0,0,4,7,0,0,0,0
2018-12-15,29.9666666666667,31.1733333333333,"2018-19","Jayson Tatum","Boston Celtics","SF",20,31.1,79,1,617,0,0,"",0,0,1,0,0,0,0,0,0,505.5,1,0,0,"Mid",0,0,0,0,0,0,3,13,0,0,0.2,0.0769230769230769
2014-04-12,31.3166666666667,36.5433333333333,"2013-14","Jeff Green","Boston Celtics","SF",27,34.2,82,1,551,0,0,"",0,0,1,0,0,0,0,0,0,744.5,1,0,0,"Late",0,0,0,0,0,0,6,20,0,0,0,0
2014-04-09,31.8833333333333,34.15,"2013-14","Jeff Teague","Atlanta Hawks","PG",25,32.2,79,0,0,0,0,"",1,0,0,0,0,0,0,0,0,213.5,1,0,0,"Late",0,0,0,0,0,1,8,20,0,0,0.125,0.05
2018-11-02,34.0666666666667,29.7266666666667,"2018-19","Jerami Grant","Oklahoma City Thunder","PF",24,32.7,80,1,332,0,0,"",0,0,0,1,0,0,0,0,0,636,1,0,0,"Early",0,0,0,0,0,0,3,12,0,0,0,0
